timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
,,,,,,,
07-06-2021 17:12,"b""I know #summervacation just started, but I am super excited about our new #STEM Careers Explorers Webinar Series coming in September! Here's a sneak peek!  #college #careergoals #AIEthics #technology #edtech #edchat #tlchat #futureready #futurereadylibs https://t.co/dcWgpl3K0x""",b'NikkiDRobertson',"['summervacation', 'STEM', 'college', 'careergoals', 'AIEthics', 'technology', 'edtech', 'edchat', 'tlchat', 'futureready', 'futurereadylibs']","Austin, TX",12482,0,6
,,,,,,,
07-06-2021 17:02,"b'Join Dana Stephenson, @GreatDanez of @riipen, for a worldwide address \xe2\x80\x9cEnvisioning the Future of Experiential Learning\xe2\x80\x9d.  FREE 1hr #webinar on Wed., June 16 at 2PM ET  \xe2\x9c\x8d\xef\xb8\x8fRegister at https://t.co/t0EfUkt7xQ.  #edchat #edtech #contactnorth #experientiallearning #onlinelearning https://t.co/ADObTAZAl9'",b'ContactNorth',"['webinar', 'edchat', 'edtech', 'contactnorth', 'experientiallearning', 'onlinelearning']","Ontario, Canada",2733,0,2
,,,,,,,
07-06-2021 17:01,"b'Join Dana Stephenson, @GreatDanez of @riipen, for a worldwide address \xe2\x80\x9cEnvisioning the Future of Experiential Learning\xe2\x80\x9d.  FREE 1hr #webinar on Wed., June 16 at 2PM ET  \xe2\x9c\x8d\xef\xb8\x8fRegister at https://t.co/XfjU0YCiOX.  #edchat #edtech #contactnorth #experientiallearning #onlinelearning https://t.co/nayXMyCJc8'",b'MaximJeanLouis1',"['webinar', 'edchat', 'edtech', 'contactnorth', 'experientiallearning', 'onlinelearning']",Ontario Canada,73,0,1
,,,,,,,
07-06-2021 17:01,b'Agreed! #sel #edchat #parenting #k12 https://t.co/Nom94UXNVL',b'MichalFinegold',"['sel', 'edchat', 'parenting', 'k12']",,251,0,1
,,,,,,,
07-06-2021 17:01,"b'Have you seen the new ""Start Your Own Summer Book Club"" channel on @Discovery  #edchat #tlchat #futurereadylibs #istelib #bookstoread #librarytwitter https://t.co/GRBG1JIjWH'",b'ESC13DL',"['edchat', 'tlchat', 'futurereadylibs', 'istelib', 'bookstoread', 'librarytwitter']",Austin TX,351,0,0
,,,,,,,
07-06-2021 17:00,b'Beta testers needed! Want to try out our latest game? Wings is perfect for children between the ages of 6-8 looking to sharpen their #math skills! #voicefirst #EdChat #mathematics #EdLeaders https://t.co/ehgtLZyWFR https://t.co/N9lEmCy7Hw',b'ASR_Podcast',"['math', 'voicefirst', 'EdChat', 'mathematics', 'EdLeaders']",Everywhere,1338,1,0
,,,,,,,
07-06-2021 16:59,"b'Have you seen the new ""Start Your Own Summer Book Club"" channel on @DiscoveryEd? #edchat #tlchat #summerreading #librarytwitter  #bookclub https://t.co/wbexaVlxIv'",b'NikkiDRobertson',"['edchat', 'tlchat', 'summerreading', 'librarytwitter', 'bookclub']","Austin, TX",12482,0,2
,,,,,,,
07-06-2021 16:58,b'K-12 Educators! Join us! We have an incredible line up of speakers for our Moving Learning Forward 2021 Summer Symposium - SAVE THE DATE &amp; REGISTER FREE TODAY \xe2\x9e\xa1\xef\xb8\x8f https://t.co/1pskVQTPR6 #edchat #summerlearning #ForwardwithSavvas https://t.co/sC6koErz1n',b'cslay1995',"['edchat', 'summerlearning', 'ForwardwithSavvas']","Boston, MA, USA",549,0,0
,,,,,,,
07-06-2021 16:57,b'@HipHmschoolMoms I\xe2\x80\x99ve actually been working on some math lessons using art and animation with the PuppetMaster app :) https://t.co/bWox4n9XcE #edchat #edtech',b'MichalFinegold',"['edchat', 'edtech']",,251,0,0
,,,,,,,
07-06-2021 16:56,b'\xf0\x9f\xa4\x97  It is your time to learn and relax. Get the #PDedu you need and deserve after this hard year. Register today for #SEA21!   \xe2\x9c\x8d\xf0\x9f\x8f\xbd https://t.co/NmlyvbAPKo  #EdChat #Educhat #DistanceLearning #PD @AFTunion @AFTteach @LaJoyaAFT @MFT59 @NEHOUAFT @OsceolaEA @PBCCTA @PctaPespa @PFT400 https://t.co/4L7rKnfQX5',b'AFTteach',"['PDedu', 'SEA21', 'EdChat', 'Educhat', 'DistanceLearning', 'PD']","Washington, DC",6335,8,5
,,,,,,,
07-06-2021 16:56,b'This is so excellent :) #edutwitter #edchat #k12 https://t.co/BGoGDPvTnU',b'MichalFinegold',"['edutwitter', 'edchat', 'k12']",,251,0,0
,,,,,,,
07-06-2021 16:55,"b""Week Two is about (re)newing skills, and we're kicking the week off with a session on something that is a huge part of our lives: meetings!  Thanks to Marsha from @carneysandoe and Aleasha from Flo Consulting + Coaching for starting our week. #WRI21 #EdChat #WomenInEd #WomenEd https://t.co/fD96eZuk79""",b'CarneySandoe',"['WRI21', 'EdChat', 'WomenInEd', 'WomenEd']","Based in Boston, MA",6230,0,5
,,,,,,,
07-06-2021 16:55,"b'New June/July Online Workshop Series \xe2\xad\x90 Deepen your understanding of large-scale assessment, writing and editing assessment items, and the assessment development cycle as a whole. Register in advance! https://t.co/AMn2PDZD3t #edchat #education'",b'WestEd',"['edchat', 'education']",San Francisco,16744,1,1
,,,,,,,
07-06-2021 16:54,b'Spanish Gap Year is live: https://t.co/R0CeoKgsEo #spanishgapyear #spainbytrain #edchat https://t.co/kRfldWZsgo',b'ID_Languages',"['spanishgapyear', 'spainbytrain', 'edchat']","Bundoran, Ireland",250,0,0
,,,,,,,
07-06-2021 16:53,b'My 101 Playground Games came out today! You can get your copy here. Quote Discount Code FLY21 to get 20% off and free P&amp;P https://t.co/rCkeJwOMx3 #edutwitter #SLTchat #edchat @playengland @playfirstuk @AdeleBatesZ @SarahCombe @Vivgrant @ViviennePorritt @Frederika_R @AnitaKateG https://t.co/SEv5YkkVEn',b'PlaygroundQueen',"['edutwitter', 'SLTchat', 'edchat']",Malvern,166,3,4
,,,,,,,
07-06-2021 16:52,b'One of the greatest challenges of becoming a globally conscious teacher is holding space for multiple perspectives to be true. #edutwitter #edchat',b'GloballyTaught',"['edutwitter', 'edchat']","Austin, TX",14,0,0
,,,,,,,
07-06-2021 16:51,b'My 101 Playground Games came out today! You can get your copy here. Quote Discount Code FLY21 to get 20% off and free P&amp;P https://t.co/YDYNfiU6Vp #edutwitter #SLTchat #edchat https://t.co/q8K7YphNJs',b'theresehoyle',"['edutwitter', 'SLTchat', 'edchat']","Great Malvern, England",1623,1,2
,,,,,,,
07-06-2021 16:50,"b'Would you like help to create and maintain a digital vision for your school? \xf0\x9f\x92\xbb  In this free session, our expert EdTech team will help you to assess your current provision and devise a long term strategy.   Book here \xf0\x9f\x91\x89 https://t.co/P1ZZSSUzAJ  #edtech #edchat @EdtechDemo https://t.co/NdbiAeM1Ji'",b'NewWaveFed',"['edtech', 'edchat']","London, UK",1028,4,8
,,,,,,,
07-06-2021 16:48,b'Think Outside of the Box They Said\xe2\x80\xa6 #edtech #edchat https://t.co/GRYiBJVY0n',b'eduappsandmore',"['edtech', 'edchat']","Oxford, MS",1786,0,0
,,,,,,,
07-06-2021 16:47,"b'""As President Joe Biden pitches universal preschool and free community college as part of his plans to overhaul a coronavirus-ravaged economy, education experts see teachers as the linchpin."" #EdChat  Read the full article here: https://t.co/QvtxQwU77s'",b'PresidioComms',['EdChat'],"Anaheim, CA",79,0,0
,,,,,,,
07-06-2021 16:40,"b'\xf0\x9f\x93\x96""Keeping what works and taking tiny steps at a time (to incorporate the #ScienceofReading) will make it feel attainable and productive."" - Liz Janusz, Instructional Coach https://t.co/aHSPaubNVR #elachat #edchat https://t.co/bSINb2vPCn'",b'Gab4AllLearners',"['ScienceofReading', 'elachat', 'edchat']",,8,0,0
,,,,,,,
07-06-2021 16:31,b'Year 6 #artists  created 3D olympian athletes as part of our Olympics art exhibition. Every child is an artist @GladwinPrimary. @Tate @brightfest @BHParentsforum   #Parents #ArtistOnTwitter #Educhat #creativity #Edchat https://t.co/VAQeOqTyNo',b'GladwinPrimary',"['artists', 'Parents', 'ArtistOnTwitter', 'Educhat', 'creativity', 'Edchat']","Portslade, England",384,1,3
,,,,,,,
07-06-2021 16:30,b'Summer school enrollment expected to rise https://t.co/eoK9FpDS1V #edchat #K12',b'OHschoolboards',"['edchat', 'K12']","Columbus, OH",16213,0,2
,,,,,,,
07-06-2021 16:30,b'Join us for Global #gtchat (#giftED #talented) Powered by #TAGT @TXGifted this week (6/10 US). Our topic: \xe2\x80\x9cThe Role of Environment in #Parenting Gifted Kids\xe2\x80\x9d. #NAGC #edchat #txeduchat #aussieED #mondaythoughts https://t.co/MLDq1bVq3C',b'gtchatmod',"['gtchat', 'giftED', 'talented', 'TAGT', 'Parenting', 'NAGC', 'edchat', 'txeduchat', 'aussieED', 'mondaythoughts']",U.S.,10454,1,4
,,,,,,,
07-06-2021 16:29,"b""Has anyone ever done a USH theme focusing on modern wars (WWI+) through the lens of music? I need some theme that hits all the big wars. I was going to do women's roles in them but then had this thought. I'm very open! #sschat #historyteacher #edchat #brainstorm https://t.co/plhcEkJCwV""",b'maineteacher',"['sschat', 'historyteacher', 'edchat', 'brainstorm']",Maine,1809,0,5
,,,,,,,
07-06-2021 16:29,"b""As we approach the end of the year lots of us are going to be doing assessments.  Here's a revision sheet to help students with revision   #ukedchat #science #nqtchat #aqascience #aussieED #edchat #TeamScience #sciencerevision #HomeSchooling https://t.co/H6XgntAqgX""",b'teacherchalky1',"['ukedchat', 'science', 'nqtchat', 'aqascience', 'aussieED', 'edchat', 'TeamScience', 'sciencerevision', 'HomeSchooling']",,5318,0,5
,,,,,,,
07-06-2021 16:27,"b""If x + y \xe2\x89\xa5 a, x - y \xe2\x89\xa4 -1, and the minimum value of z = x + ay = 7, what is a? It's #Gaokao day in China! What does this life-changing test mean for millions of students? Find out: https://t.co/12ohgyaCf2 #test #admissions #testing #Chinese #education #edchat #China #students https://t.co/9a7HtvR6nY""",b'eduFairChina',"['Gaokao', 'test', 'admissions', 'testing', 'Chinese', 'education', 'edchat', 'China', 'students']","China, Canada, Spain, UK 🌏",465,0,1
,,,,,,,
07-06-2021 16:20,b'Last Thursday and Friday were slammed with our @Hall_Schools colleagues\xe2\x80\x99 awesomeness in the \xe2\x80\x9cCreative Structures for Student Engagement\xe2\x80\x9d\xe2\x80\x99PL workshop. So grateful for such passionate and courageous educators. #RockTheClass #UnleashCreativity #edchat https://t.co/UC942qsp2r',b'JohnHardison1',"['RockTheClass', 'UnleashCreativity', 'edchat']",North Georgia,3359,2,5
,,,,,,,
07-06-2021 16:19,b'Technology Made Special Education Parents Better Advocates During the Pandemic. https://t.co/cThwwU5AbX #edtech #ILoveEdTech #ImFutureReady #elearning #edchat https://t.co/5i68kLPG84',b'ImFutureReady',"['edtech', 'ILoveEdTech', 'ImFutureReady', 'elearning', 'edchat']","Brownsville, TX",6467,0,0
,,,,,,,
07-06-2021 16:18,b'Is public school enrollment set to make a comeback? https://t.co/NOQhWLN9qD via @K12DiveNews #SCEPFP #EdPolicy #Edchat #PublicEd',b'PolicySc',"['SCEPFP', 'EdPolicy', 'Edchat', 'PublicEd']","South Carolina, USA",431,0,0
,,,,,,,
07-06-2021 16:17,b'Helping Students Cope With a Difficult Year  https://t.co/MQdMxwRccv #SIC #edchat #MentalHealth #SEL',b'SCSIC',"['SIC', 'edchat', 'MentalHealth', 'SEL']","Columbia, SC, USA",3026,1,2
,,,,,,,
07-06-2021 16:17,b'\xf0\x9f\xa4\xa9 ANNOUNCEMENT \xf0\x9f\xa4\xa9  We are proud to share we are working in partnership with @southcambsssp \xf0\x9f\x8e\x89 \xf0\x9f\x8e\x89 \xf0\x9f\x8e\x89  More exciting news following shortly...\xf0\x9f\x91\x80  #edufis #remotelearning #edchat #primaryteacher #primaryschool #achieve #exercise #Cambridgeshire #southcambs #peterborough https://t.co/8hhjtRbwgX',b'tanziitv',"['edufis', 'remotelearning', 'edchat', 'primaryteacher', 'primaryschool', 'achieve', 'exercise', 'Cambridgeshire', 'southcambs', 'peterborough']",,161,1,1
,,,,,,,
07-06-2021 16:16,b'Another COVID side effect: Many kids head to summer school https://t.co/U5Xnv72Aoi #SCEPFP #EdPolicy #Edchat #SummerSchool',b'PolicySc',"['SCEPFP', 'EdPolicy', 'Edchat', 'SummerSchool']","South Carolina, USA",431,0,0
,,,,,,,
07-06-2021 16:15,"b""Supporting students' emotional needs in the return to school https://t.co/DEM8xwymEG via @K12DiveNews #SIC #edchat #SEL #MentalHealth""",b'SCSIC',"['SIC', 'edchat', 'SEL', 'MentalHealth']","Columbia, SC, USA",3026,0,0
,,,,,,,
07-06-2021 16:15,b'How to help children develop executive functioning skills https://t.co/9j2HzQSk7L via @eschoolnews #SIC #edchat',b'SCSIC',"['SIC', 'edchat']","Columbia, SC, USA",3026,0,0
,,,,,,,
07-06-2021 16:15,"b'Loving this quote!! We @getactionaly could not agree more: \xe2\x80\x9cIf you don\xe2\x80\x99t have good communication, that partnership really breaks down,\xe2\x80\x9d she says, referring specifically to #parents and #educators.   #schools #parentengagement #familyengagement #edchat https://t.co/aMT3cdXmRh'",b'getactionaly',"['parents', 'educators', 'schools', 'parentengagement', 'familyengagement', 'edchat']","San Francisco, CA",1621,0,0
,,,,,,,
07-06-2021 16:11,b'Meeting Student Needs Through Online Learning. https://t.co/eBdHXRQ7Zv #edtech #ILoveEdTech #ImFutureReady #elearning #edchat https://t.co/JNjLF2hJCS',b'ImFutureReady',"['edtech', 'ILoveEdTech', 'ImFutureReady', 'elearning', 'edchat']","Brownsville, TX",6467,3,0
,,,,,,,
07-06-2021 16:11,"b""Big Education Ape: THE TOP BANANA: TODAY'S EDUCATION HEADLINES Monday, June 7, 2021 #REDFORED #tbats #edchat #K12 #learning #edleadership #edtech #engchat #literacy #edreform - https://t.co/Q2sp4j5ac3 https://t.co/VmgFEcrtJg""",b'coopmike48',"['REDFORED', 'tbats', 'edchat', 'K12', 'learning', 'edleadership', 'edtech', 'engchat', 'literacy', 'edreform']",California,7867,2,1
,,,,,,,
07-06-2021 16:10,"b'Check out what one of our partners, @abileneISD, said about their results after joining forces with #engage2learn! To hear the full story, head to the link! #edchat #educoach #edleader https://t.co/F7FApPM4id https://t.co/dDnuHMky4R'",b'engage_learning',"['engage2learn', 'edchat', 'educoach', 'edleader']",Texas,2960,2,7
,,,,,,,
07-06-2021 16:10,b'The Amazing Power of Ed-Tech On Connecting Classrooms. https://t.co/695zAP37cX #edtech #ILoveEdTech #ImFutureReady #elearning #edchat https://t.co/GzRUTggWoC',b'ImFutureReady',"['edtech', 'ILoveEdTech', 'ImFutureReady', 'elearning', 'edchat']","Brownsville, TX",6467,0,2
,,,,,,,
07-06-2021 16:09,"b'Education Has a Three-Headed Crisis. Mental Health Is Only Part of It.  1 #mentalhealth 2 #empathy #connection 3 #creativity  NONE of which is on #standardized tests, time to reprioritize? #k12 #edleadership #school \xe2\x81\xa6@EdSurge\xe2\x81\xa9 #edchat #suptchat  https://t.co/HBIGlmOj3H'",b'am_gallagher',"['mentalhealth', 'empathy', 'connection', 'creativity', 'standardized', 'k12', 'edleadership', 'school', 'edchat', 'suptchat']","Los Angeles, CA",4458,4,6
,,,,,,,
07-06-2021 16:08,"b""\xf0\x9f\x8f\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x8f\x80\xe2\x9a\xbe\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbb 6/26 is Babe Didrikson Zaharias's birthday whose professional achievements in the sports world remain largely unrivaled even 70 years after her death. Teach &amp; learn more about her:  \xf0\x9f\x8f\x86 https://t.co/f5w1SuBH2i  #EdChat #lgbtq #pridemonth @AFTunion @AFTteach @lgbt_legacy https://t.co/G0hidad3CD""",b'sharemylesson',"['EdChat', 'lgbtq', 'pridemonth']","Washington, DC",13861,1,4
,,,,,,,
07-06-2021 16:06,"b""SCATS campers moved in yesterday, and we're so happy to have them join us on campus!  @wku @wkuste @wkucebs #gtchat #edchat https://t.co/dXqg1Rzsms""",b'GiftedStudies',"['gtchat', 'edchat']",Western Kentucky University,4599,0,8
,,,,,,,
07-06-2021 16:05,"b'To boost creativity and productivity, take time out for movement, calming exercises, and a healthy dose of fun: https://t.co/uLqnOG6C08 #EdChat #STEM https://t.co/eZ28inzrvY'",b'maker_maven',"['EdChat', 'STEM']",United States,5129,0,0
,,,,,,,
07-06-2021 16:05,b'Join us for free workshops! Check out the menu and register here: https://t.co/U8PE3TJa47      #edtech #edchat',b'voicethread',"['edtech', 'edchat']",,7174,0,0
,,,,,,,
07-06-2021 16:04,b'\xf0\x9f\x93\xa3FREE WEBINAR\xf0\x9f\x93\xa3 Learn how to Boost Enrollment this Summer with Strategic Social Media! Schola can help your school reach more families and students! Register to join us on 6/10 at 10AM PST! \xf0\x9f\x91\x89 https://t.co/kGad5dFmuV #schoolmarketing #schoolleaders #schoolprincipal #edchat #edu',b'scholaio',"['schoolmarketing', 'schoolleaders', 'schoolprincipal', 'edchat', 'edu']","Phoenix, AZ",62,1,1
,,,,,,,
07-06-2021 16:04,b'@DavidJHuber Always the right time for powerful norms and collective commitments! #StartWithTheCROWN #equity #suptchat #edchat #atplc #innovation #k12schools #edutwitter #leadership #plc #edreform #education',b'unfoldthesoul',"['StartWithTheCROWN', 'equity', 'suptchat', 'edchat', 'atplc', 'innovation', 'k12schools', 'edutwitter', 'leadership', 'plc', 'edreform', 'education']","Atlanta, GA",28642,1,1
,,,,,,,
07-06-2021 16:01,"b'News, Opportunities, Resources &amp; PD from @librarycongress &amp; TPS Consortium https://t.co/3ba0NcSRSq #tlchat #sschat #edchat #teacher #professionaldevelopment #primarysources https://t.co/cOXIFcwUld'",b'PSNTPS',"['tlchat', 'sschat', 'edchat', 'teacher', 'professionaldevelopment', 'primarysources']",,2422,1,1
,,,,,,,
07-06-2021 16:00,b'How to Assess Digital Literacy #digitalliteracy #edchat #edtech #diglit https://t.co/l6JUFK40oZ https://t.co/eyzLX7JBpo',b'Popk_com',"['digitalliteracy', 'edchat', 'edtech', 'diglit']",Canada,4937,0,0
,,,,,,,
07-06-2021 16:00,"b'Are you searching for comprehensive, customizable, and affordable PD? Let us help create a plan that works for your school, motivates your teachers, AND saves you money. Get started today with a free PD needs analysis! https://t.co/JDnf3pY16l #Edchat https://t.co/HF9IAZZfTZ'",b'we_are_vaei',['Edchat'],"Grand Rapids, MI",662,0,0
,,,,,,,
07-06-2021 16:00,"b'If you really want equitable schools, you must ask questions (and be willing to act!) https://t.co/bARAwqCHh1 #education #edchat #teaching #BlackLivesMatter https://t.co/SYco0mwq4q'",b'BeavertonSDOEI',"['education', 'edchat', 'teaching', 'BlackLivesMatter']","Beaverton, Oregon USA",1016,0,3
,,,,,,,
07-06-2021 16:00,"b""It's not too late, register now to attend a lively conversation about #Wellbeing to hear from experts &amp; educators discuss the need to focus on our #SchoolLeaders, our #schools, and our #systems wellbeing https://t.co/C0fOiAloVZ  #k12 #edchat #satchat https://t.co/bc7Pn9L3Px""",b'btssparkcan',"['Wellbeing', 'SchoolLeaders', 'schools', 'systems', 'k12', 'edchat', 'satchat']",,22,0,0
,,,,,,,
07-06-2021 15:58,b'Everyone in education knows that forming positive relationships with students is the biggest factor in increasing student achievement.  Why then do we sometimes place 37 students in a single classroom with little to no support for teachers?  STOP the hypocrisy!  #EdChat',b'FixingEducation',['EdChat'],Midwest,58389,102,585
,,,,,,,
07-06-2021 15:58,b'What Teachers and Students Need to Know about Learner Variability. https://t.co/k4DdxntUBk #edtech #ILoveEdTech #ImFutureReady #elearning #edchat https://t.co/NnitgmnO7P',b'ImFutureReady',"['edtech', 'ILoveEdTech', 'ImFutureReady', 'elearning', 'edchat']","Brownsville, TX",6467,0,0
,,,,,,,
07-06-2021 15:56,b'I like this :) #edutwitter #EdChat #teachertwitter #k12 https://t.co/WQsfcKL9dj',b'MichalFinegold',"['edutwitter', 'EdChat', 'teachertwitter', 'k12']",,251,0,1
,,,,,,,
07-06-2021 15:52,b'Peer connections reimagined: Innovations nurturing student networks to unlock opportunity. https://t.co/I9j3X4c9sC #edtech #ILoveEdTech #ImFutureReady #elearning #edchat https://t.co/BY7rVTAqw7',b'ImFutureReady',"['edtech', 'ILoveEdTech', 'ImFutureReady', 'elearning', 'edchat']","Brownsville, TX",6467,0,0
,,,,,,,
07-06-2021 15:51,"b'Not \xe2\x80\x9cjust a class\xe2\x80\x9d\xe2\x80\x94Connections builds social-emotional relationships among students and between students and teachers, says 2020 Texas High School Principal of the Year Jill Stafford (@jill325). https://t.co/LTDXYCtLle #prinleaderchat  #apchat  #leadered #edchat #SchoolofThought'",b'JoFranklinj',"['prinleaderchat', 'apchat', 'leadered', 'edchat', 'SchoolofThought']","Reston, VA",147,0,0
,,,,,,,
07-06-2021 15:51,"b""There's some confusion out there about differences between Critical Race Theory and Culturally Responsive Teaching since they share an acronym. #edchat""",b'NoApp4Pedagogy',['edchat'],Illinois,12229,0,2
,,,,,,,
07-06-2021 15:50,b'Loving this:  \xe2\x80\x9cI think we learned a lot because we were communicating and problem-solving and individualizing and being more flexible in special education than maybe we were in the past.\xe2\x80\x9d  #k12 #edchat #specialeducation #schools https://t.co/IdTgNWXq3H',b'terracemetrics',"['k12', 'edchat', 'specialeducation', 'schools']"," Cincinnati, OH USA",677,1,0
,,,,,,,
07-06-2021 15:49,b'How to get started with hybrid teaching. https://t.co/ewop8xhnOo #edtech #ILoveEdTech #ImFutureReady #elearning #edchat',b'ImFutureReady',"['edtech', 'ILoveEdTech', 'ImFutureReady', 'elearning', 'edchat']","Brownsville, TX",6467,0,1
,,,,,,,
07-06-2021 15:43,b'Texting with a friend we talked about the stories (hardships to be true) we all have and then I did a blog post search.. Very short but has me deep in thought #kinderchat #edchat #owlsofnite #g2great  https://t.co/Wd3pYHD6IH',b'dubioseducator',"['kinderchat', 'edchat', 'owlsofnite', 'g2great']",los angeles,6029,1,1
,,,,,,,
07-06-2021 15:43,"b'\xe2\x80\x9cPandemic recovery isn\xe2\x80\x99t happening in a uniform way. There\xe2\x80\x99s a much larger impact on low-income communities, and we want to make sure they have high-quality distance learning opportunities if they need it,\xe2\x80\x9d said @VictorACLU/@ACLU_SoCal. #caedu #edchat  https://t.co/eOB6Iv37UC'",b'EdSource',"['caedu', 'edchat']","Oakland, CA",20894,6,8
,,,,,,,
07-06-2021 15:43,b'World Ocean Day Celebration. https://t.co/pRofGrpbTL #edtech #edchat #elemchat #kchat #kinderchat #2ndchat #4thchat #5thchat #middlechat #mschat #6thchat #8thchat #hschat #9thchat #10thchat #scichat #literature #reading #teachertools https://t.co/J2juKFPYoi',b'teacheridea',"['edtech', 'edchat', 'elemchat', 'kchat', 'kinderchat', '2ndchat', '4thchat', '5thchat', 'middlechat', 'mschat', '6thchat', '8thchat', 'hschat', '9thchat', '10thchat', 'scichat', 'literature', 'reading', 'teachertools']",,2051,1,0
,,,,,,,
07-06-2021 15:41,b'How do you create culturally responsive routines in your classroom? #culturallyresponsivepedagogy #onted #edchat',b'MsADKing',"['culturallyresponsivepedagogy', 'onted', 'edchat']","Ontario, Canada",392,0,0
,,,,,,,
07-06-2021 15:39,b'Check out the Edtech Coach blog for teaching tips and ideas! https://t.co/k25AfKayC2 #edtech #distancelearning #edchat #edtechchat',b'scullymulder01',"['edtech', 'distancelearning', 'edchat', 'edtechchat']","California, USA",136,1,1
,,,,,,,
07-06-2021 15:39,"b'Educators continue to be dissatisfied with the training they receive to learn how to integrate technology into their classrooms. Too often, training is more concerned with the technology rather than the learning objectives, so we fixed that.  #edchat   https://t.co/ssrDKepgYo'",b'SchoolSimsPD',['edchat'],"Philadelphia, PA",221,0,0
,,,,,,,
07-06-2021 15:39,b'Overview Of Managing Groups: https://t.co/CdDygN7GLP #edchat #edtech #HomeSchool #homeschooling #socialenterprise #teaching #startup #free #Edinburgh https://t.co/L1pNfvR9eu',b'oodlu_tweets',"['edchat', 'edtech', 'HomeSchool', 'homeschooling', 'socialenterprise', 'teaching', 'startup', 'free', 'Edinburgh']",,586,0,0
,,,,,,,
07-06-2021 15:37,"b'4 Keys for a Successful Teacher Residency - https://t.co/DrHugiOkTc  With #ARP funding becoming available to support teacher residency programs, great insights via @sralopes @Lindsay_USD &amp; @LearningAccel   #edchat #edleadership'",b'brholland',"['ARP', 'edchat', 'edleadership']","Newport, RI",8955,4,5
,,,,,,,
07-06-2021 15:35,b'Click this link to accept your free #Numberella Ebook!    \xf0\x9f\x8d\x8f  #behaviourchat #edchat #eal #formativechat #fun #homeschooling2021 #k12 #learnliveUAE #math #mathschat #mixitupmonday #mondaymotivation #Numberellaworld #teachingtips @EydensGarden   &gt;&gt;&gt; https://t.co/6rX44FZ2WP https://t.co/FVN0EBvUTX',b'_TheThief_',"['Numberella', 'behaviourchat', 'edchat', 'eal', 'formativechat', 'fun', 'homeschooling2021', 'k12', 'learnliveUAE', 'math', 'mathschat', 'mixitupmonday', 'mondaymotivation', 'Numberellaworld', 'teachingtips']",Unknown,15,0,0
,,,,,,,
07-06-2021 15:34,"b""As they move through their #college search, American teens may wish to consider attending college in @Canada. We offer 5 compelling reasons in today's blog. #highereducation #studyabroad #schoolcounselor #edchat  https://t.co/zFikTYBKMI https://t.co/NWTUBoEIyK""",b'eduTransitions',"['college', 'highereducation', 'studyabroad', 'schoolcounselor', 'edchat']",United States,506,0,0
,,,,,,,
07-06-2021 15:33,b'Global #investment #firm @KKR_Co continues its thematic focus on Lifelong #Learning with an investment into the #Vietnam-based EQuest #Education Group. #VC #edchat https://t.co/jx7dM1IZvP',b'AmeriEntre_ship',"['investment', 'firm', 'Learning', 'Vietnam', 'Education', 'VC', 'edchat']",United States,17633,1,0
,,,,,,,
07-06-2021 15:33,"b'Next time you have to give #feedback, try using a GIF that you created in less than 2 minutes. Yep, less than 2 minutes.   https://t.co/vQAT8hxJtF @alliebeldin #edtechchat #digitallearning #edchat #k12'",b'TCEA',"['feedback', 'edtechchat', 'digitallearning', 'edchat', 'k12']","Austin, TX",38031,1,1
,,,,,,,
07-06-2021 15:32,"b'Amazing, simply amazing! Worth your time!!! #tldeuno2021 #teachbetter #edchat #celebrateED https://t.co/tjsfYOmCYs'",b'berrybeautymua',"['tldeuno2021', 'teachbetter', 'edchat', 'celebrateED']","Omaha, NE",39,0,0
,,,,,,,
07-06-2021 15:30,b'Click this link to download your free #Numberella Ebook!    \xf0\x9f\x8c\x8b  #blendedlearning #buildingbetterbrains #edchat #educationalgames #edutwitter  #growthmindset #inspire #learn #makelearningfun #mondaymorning #teachingtips #teaching @WellPlannedGal   &gt;&gt;&gt; https://t.co/7zjnPTrk0E https://t.co/Cz4rEhIeFZ',b'harry_hijack',"['Numberella', 'blendedlearning', 'buildingbetterbrains', 'edchat', 'educationalgames', 'edutwitter', 'growthmindset', 'inspire', 'learn', 'makelearningfun', 'mondaymorning', 'teachingtips', 'teaching']",Probabilium,22,0,0
,,,,,,,
07-06-2021 15:30,"b'Yesterdays top 3 conversations: #edchat, #phdchat, #bcsm check them out now @ https://t.co/dQAR3c8LaQ'",b'iconohash',"['edchat', 'phdchat', 'bcsm']",,273,0,0
,,,,,,,
07-06-2021 15:30,b'#Edchat   Summer Reading to Inspire Middle School Activists  https://t.co/m0ioVIvShI',b'Academic_Gurus',['Edchat'],"Calgary, Alberta",770,0,0
,,,,,,,
07-06-2021 15:25,b'Call for submissions: Journal of Learning Analytics Special Section on Analytics for Game-based Learning. See https://t.co/43WBlPVyDq #bigdata #learninganalytics #gaming #edtech #edchat https://t.co/WFxJgf1kDq',b'learnlabslc',"['bigdata', 'learninganalytics', 'gaming', 'edtech', 'edchat']",Pittsburgh,1304,4,2
,,,,,,,
