timestamp,tweet_text,dimension_label
,,
27-05-2021 08:10,b'Join us to talk #edtech with innovation and technology experts Terry McAdams from @BranksomeHallA and  @KSThakral from Harrow Beijing  \xf0\x9f\x93\xa2#EdruptorsConference registration open https://t.co/fLz6l7WvRZ   #edchat #internationalschools #inted #blendedlearning https://t.co/7bysi7WpHR',
,,
27-05-2021 08:01,b'Would you like to receive a free monthly newsletter with our Top Tips and Latest Information? \xf0\x9f\x8e\x8a  Use the link below to sign up! - https://t.co/U8M8RGJQ4p  #ukedchat  #edchat #schoolleaders #schoolleadership https://t.co/zHM9ctNmNz',
,,
27-05-2021 08:00,"b""Keen to shake up your STEM lessons? Two teachers share how they've integrated the @UNSW Bragg Student Prize for Science Writing competition in class! \xf0\x9f\x93\x9a@newsouthpub #sciencewriting #STEM #edchat #STEMeducation https://t.co/9coeBdaf0I""",
,,
27-05-2021 07:59,"b'Are you looking for the ideal #STEM #Schooltrip? @DraytonManor is one giant physics experience and a unique business case study, all linked to interactive sessions.  Find out more below:  https://t.co/IggkhGw7lP  https://t.co/gL7paqOfOU  #edchat #edutwitter #lrnchat https://t.co/Wgpdaw0NQ6'",
,,
27-05-2021 07:49,b'Is Google Classroom Working? 8 Teachers Share Their Insight #edtech #edchat https://t.co/dhn4KjTWiI',
,,
27-05-2021 07:44,b'\xe2\x95\x9a\xe2\x96\xbahttps://t.co/sGRUXZnvMZ Read a GR8 Book 2Nite! #ASMSG #Edchat #IARTG Read FREE with #KindleUnlimited!',
,,
27-05-2021 07:17,b'Foundry College Secures $1MM from Zanichelli Venture To Empower Students With In-demand 21st Century Skills https://t.co/vkSeofJ0U5  #startup #edchat #funding #edtechstartup #students https://t.co/0GB0jtiqwF',
,,
27-05-2021 07:13,"b'\xe2\x80\x9cMobile Guardian has exceeded our expectations. With this system, we now have geo-tracking and real-time web activity monitoring capability\xe2\x80\xa6\xe2\x80\x9d  - Jacques J., Lead Science &amp; Technology Teacher at Lions Mathematics and Science Christian Academy. https://t.co/J7WM3QbcTx  #EdChat https://t.co/kzlG8l3Mb3'",
,,
27-05-2021 07:07,b'Physics: Forces Revision Flash Cards Instructions https://t.co/Y9up2izTAk #ukedchat #nqtchat #aqascience #aussieED #edchat',
,,
27-05-2021 07:04,b'Reflection: How did you bring #SEL practices to your remote classroom this past year\xe2\x9d\x93  https://t.co/dTQIDY6nG2 #remotelearning #distancelearning #elearning #edutwitter #teaching #edchat https://t.co/wOHwzY12Kw',
,,
27-05-2021 07:04,"b'Here is a fantastic 6 minute video talking about the benefits and potential harms of using technology in the classroom, and what teachers should do #EDTC300 #edtech #edchat https://t.co/bNslS7doO6'",
,,
27-05-2021 07:04,b'How did you make connections during #remotelearning?  https://t.co/7rNLc6P8qU @diben #edchat #globaled #distancelearning https://t.co/8JvoUxfar1',
,,
27-05-2021 07:02,b'End the School Year Strong with Breakout EDU!  https://t.co/KC1ziRdncF @breakoutEDU #edtech #edchat #teachertwitter #learning https://t.co/OC8JZibCQa',
,,
27-05-2021 07:02,b'So many great activities from @Jarrett_Lerner\xe2\x80\xbc\xef\xb8\x8f Perfect for the end of the year \xf0\x9f\xa4\xa9  https://t.co/15OblWZH08 #teachertwitter #edutwitter #edchat #k12 https://t.co/e53NfGtSkn',
,,
27-05-2021 07:02,b'5\xef\xb8\x8f\xe2\x83\xa3 End-of-the-Year Activities   https://t.co/h3mXktu18r @Catlin_Tucker #edchat #teaching #teachertwitter #DigitalLearning https://t.co/KS4VfwFHpp',
,,
27-05-2021 07:02,b'So proud of our #students for making an impact on their community! #Education is more than academics! #edchat #edutwitter #learning #teachUAEchat #edchatMENA https://t.co/NeJl2NbmXO',
,,
27-05-2021 07:00,"b'Follow latest #learn4life #education advice, tools, and events by iste: Reply back to fill in the blank! What do you ""get to"" do today?  #MentalHealthAwarenessMonth #EdChat https://t.co/Ppd8JIh1sb'",
,,
27-05-2021 07:00,"b'Does your organisation have a brilliant online dance resource? If so, share it below or email the team on bridge@twmuseums.org.uk as we\xe2\x80\x99re looking to collate as many resources as possible to share in our networks. #creativitymatters #edchat https://t.co/oLciZtiu8q'",
,,
27-05-2021 06:59,b'Join us on Saturday #WomenEd #edchat #EdLeaders #IB https://t.co/MlTUNuhl66',
,,
27-05-2021 06:51,b'NEW POST: Leveraging EdTech: brilliant tools for student voice - an article by Cecilia Astolfi  https://t.co/uhxADlKEQf  #edtech #globaledtech #teachertwitter #K12 #edchat https://t.co/J75Mz65gHy',
,,
27-05-2021 06:49,b'Using Games for Assessment | Edutopia #edtech #edchat https://t.co/WumOb8sOsh',
,,
27-05-2021 06:39,b'Support tutorial for https://t.co/L1pNfvR9eu: Resetting oodles: https://t.co/UiEb7spTNC #edchat #edtech #HomeSchool #homeschooling #education #startup #games #edtechchat #free https://t.co/HBWGZWLy0G',
,,
27-05-2021 06:34,"b""The #Euro2020 tournament is two weeks off and I've teamed up with @Literacy_Trust to create football-themed resources for schools! Download a wallchart and the first chapter of my exclusive story for FREE: https://t.co/cLaVOgaDl1 Please and thank you. #edchat #edutwitter https://t.co/nZRFcogMwq""",
,,
27-05-2021 06:32,"b'@AndyHTudor1 Of course, I can, Andy, and thank you for your kindness. Have a good day. #edukindnessmatters #edutwitter #edchat'",
,,
27-05-2021 06:32,"b""Here's a quick idea of something you can use in the classroom, hopefully it gives you a bit of inspiration!  #ukedchat #science #nqtchat #ittchat #aussieED #edchat https://t.co/deewgjd8Ao""",
,,
27-05-2021 06:15,b'#Numberella deck 5 is Quick Draw!    5\xef\xb8\x8f\xe2\x83\xa3  #behaviour #brainteaser #classroom #edchat #edutwitter #gamification #giving #homeschooling2021 #iteachmath #k12 #motivation #thursdaymotivation @rmontane1   &gt;&gt;&gt; https://t.co/h4uwTThYKK https://t.co/zEX0Rg4g2Q',
,,
27-05-2021 06:10,"b'Ready, Set, QUICK DRAW! #Numberella.    \xe2\xad\x90  #edchat #eal #fun #gamification #giving #homeschooling2021 #iteachmath #k12 #math #motivation #STEM #thursdayvibes @AshantySri   &gt;&gt;&gt; https://t.co/gZC8jxbXss https://t.co/yiWHhVKgJp'",
,,
27-05-2021 06:05,b'The #Numberella yellow deck: Quick Draw.    \xf0\x9f\x8c\xbc  #blendedlearning #edchat #edutwitter #gamification #homeschooling2021 #k12 #learn #maths #motivation #STEM #thursdaythoughts @TravGoulter   &gt;&gt;&gt; https://t.co/TPdpIkR9Fn https://t.co/LBmbV2AA5G',
,,
27-05-2021 06:03,"b'How do you include student voice in reporting? Ideally, kids should be writing their own (\xf0\x9f\x98\xa2 we used to); yet there\'s always a way.  I surveyed the kids about their \xe2\xad\x90\xef\xb8\x8fs &amp; steps for reading &amp; writing. I supported them with ""I can"" statements.   Results= \xf0\x9f\xa5\xb0  #pypchat #edchat https://t.co/byc6wDsBS2'",
,,
27-05-2021 06:00,"b""Want to win a $500 Hardie Grant Book Pack?  Tag a colleague via reply tweet &amp; tell them why you're excited for Term 3 workshops at our Footscray centre! \xf0\x9f\x98\x8d    Winner announced 16/07!   Book a workshop for your #students now at https://t.co/EuwLzcbmwh  #teaching #edchat #classroom https://t.co/yxPD2JwF2y""",
,,
27-05-2021 06:00,b'Learn all about #Numberella Quick Draw Cards here!    \xf0\x9f\x91\x87  #classroom #edchat #eal #fun #gifted #homeschooling2021 #k12 #STEM #thursdaymorning @nathanael_o   &gt;&gt;&gt; https://t.co/xc1YEGpTjb https://t.co/ch23yCgGzS',
,,
27-05-2021 06:00,b'Take advantage of our organisational needs analysis: https://t.co/0yEKN9ZrML  #EdTech #Edchat #Edu #Educhat #Learning #Teaching #Leadership #Elearning #Student #Students #Edreform #Education #UKEdChat #Success #Healthcare #Hiringandpromotion #Future #JobSearching #Interview https://t.co/WJLCgMNYOH',
,,
27-05-2021 05:55,b'#Numberella Category 5: Quick Draw!    \xf0\x9f\x8e\xa8  #edchat #edutwitter #home #homeschooling2021 #k12 #learnathome #online #STEM #teachathome #thursdaymotivation @PrimaryHarris   &gt;&gt;&gt; https://t.co/JIdbpc3Qxi https://t.co/njbpggigmK',
,,
27-05-2021 05:49,b'\xf0\x9f\x97\xa3I really enjoyed listening to @klbeasley @mabycraft @GaryJohnston1 talk with @richtheteach about how iPads are awesome for teaching &amp; learning. Well done! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc  https://t.co/EoOQspdf13  #edtech #edchat #isedcoach #adechat',
,,
27-05-2021 05:38,"b'There is still time to join us next week at #OTESSA21:  The Open/Technology in Education, Society, &amp; Scholarship Association Conference!  Program: https://t.co/CnHzkgwsAY Register: https://t.co/oWmk28DFak   #opened #edtech #highered #onlinelearning #oep #digped #edchat #congressh https://t.co/pQP3fW0bSc'",
,,
27-05-2021 05:32,"b""Don't leave your revision for mock exams or assessments until the last minute! Here's today's GCSE Science revision task  #ukedchat #science #nqtchat #ittchat #aussieED #edchat #aqascience #revision https://t.co/5HLV06LtIM""",
,,
27-05-2021 05:31,b'So You\xe2\x80\x99re Vaccinated! How Can You Let People Know? #covid19 #edtech #edtechchat #edchat https://t.co/6qNiMI9wSG https://t.co/LT9svKHnwd',
,,
27-05-2021 05:19,b'The Australian Educational Podcast Conference is on again for 2021 (and it\xe2\x80\x99s virtual).   Calls for presentations is open\xe2\x80\xa6closes 30 June 2021  #AusEdPodCon #podcastings #podcast #edupodcast #EduTwitter #edchat  https://t.co/WbUpaKU6kH',
,,
27-05-2021 05:17,b'When to Reply on Social Media\xe2\x80\x94and When to Not\xc2\xa0 #socialmedia #facebook #twitter #edtech #edtechchat #edchat https://t.co/Qu19nWP9Qj https://t.co/m74UEvAWyz',
,,
27-05-2021 05:11,b'Meet the Disabled Streamers Who Are Transforming the Industry #seriousgames #games4ed #edtech #edtechchat #edchat https://t.co/vBNWYBQlEu https://t.co/TKWvpijBpn',
,,
27-05-2021 04:53,b'I4C: Perimeter of a Polygon. Imagine walking around a shape. How far would you go? Watch this video to learn how to find the distance around a polygon. https://t.co/DeR7OcErpG #edchat #3rdchat #4thchat #5thchat #elemmathchat https://t.co/95AQwQCwTy',
,,
27-05-2021 04:50,b'Twitter \xe2\x80\x9cChats\xe2\x80\x9d #edtech #edchat https://t.co/IkQKCFtOj4',
,,
27-05-2021 04:39,"b'For over 34 years, @MackinLibrary has provided library and classroom materials for grades PK-12. Check them out today! https://t.co/aiAAjSduSf #edchat #edtech #literacy #reading #engagechat #teaching #teacherlife #education #fundraising #crowdfunding'",
,,
27-05-2021 04:26,b'Introduction to the https://t.co/lXS7wtI42O API: https://t.co/UcPxB6p5lu #edchat #edtech #HomeSchool #homeschooling #games #school #edtechchat #startup #free https://t.co/L1pNfvR9eu',
,,
27-05-2021 04:05,b'@T4G4_ @KSaleh4th This was my first #T4G4AfterDark edchat!',
,,
27-05-2021 04:01,b'\xe2\x80\x9cAll students can learn and succeed but not in the same way on the same day.\xe2\x80\x9d \xc2\xa0- Willian G. Spady #SusanColton #EdChat https://t.co/1LBJcxHDkK',
,,
27-05-2021 03:49,"b'Paperless Grading Using Flubaroo, Google Sheets, and Google Forms #edtech #edchat https://t.co/CcIMhkL7q7'",
,,
27-05-2021 03:41,"b'\xe2\x80\x9cFrozen thinking is incompatible with elastic thinking. So if you want to make sure you aren\xe2\x80\x99t just regurgitating more of the same while the world evolves around you, augment your elastic thinking.\xe2\x80\x9d  https://t.co/MhZ6YhOlE6 #edchat'",
,,
27-05-2021 03:30,b'We are not here to worship the learning of others. We here to challenge it and build upon it.  #edChat https://t.co/skihr5fdZd',
,,
27-05-2021 03:17,b'Debt relief? Pa. state university chief says State System of Higher Education in discussions with General Assembly and Wolf administration about an infusion of cash as controversial campus mergers near. @AASCU @statesystem @APSCUF #edchat @PittsburghPG  https://t.co/xggkX5Fl1u',
,,
27-05-2021 03:08,b'Just in time for #sundaySPARKs #edChat @TwitterSpaces! \xf0\x9f\x8e\xaf\xf0\x9f\xa4\xa9\xf0\x9f\x8e\x89   #TwitterSpaces #eduTwitter #ukchat #adobeEDUcreative #SLecoHUB #CodeBreaker #3CCs #IgniteEdTech #BetterTogether #creativity https://t.co/Jve3e0H2Qk https://t.co/eKXlSjZ7K6',
,,
27-05-2021 03:08,b'Check this out! @educateall_org has released their #edtech tools library. Search for an edtech tool and find how to make it accessible! https://t.co/xFbWUU9uU1 #edchat  #edtechchat #atchat',
,,
27-05-2021 03:01,b'Send stronger emails that lead to more conversions with these 10 simple tips. https://t.co/nxOKPcd9Wo #podcastEDU #edchat #educhat #k12 #edmarketing https://t.co/cN359omClj',
,,
27-05-2021 02:53,"b""Thread: Watching the tragicomedy that is the #Jeffco/@JCEAColorado contract negotiation, I've lost count of how many times both sides stress their desire to collaborate with each other. And I'm reminded of... #edcolo #copolitics #teamjeffco #edchat #edpolicy @GWally3 @ChalkbeatCO""",
,,
27-05-2021 02:49,b'Using https://t.co/MavTiZOuQC to Learn About Rube Goldberg Machines #stem #maker #edtech #edchat https://t.co/rj8Fp0hhYx',
,,
27-05-2021 02:40,"b""31!!!! 31 folks tuned in to tonight's #T4G4AfterDark Edchat!!! That's about 500% more than I thought would show up!! We'll be here same time same place tomorrow evening with a new set of questions! #T4G4 https://t.co/FkNofH17XF""",
,,
27-05-2021 02:38,"b'I am thrilled to present at #ECGlobal 2021!    Join me!   July 23-24, 2021 12pm-12pm central   \xe2\x9c\x85REGISTER TO ATTEND \xe2\x9c\x85JOIN MY SESSION (TIME TBD)   https://t.co/2BxVcKGJj0    #EdChat #classroom #Edu #Education #Educhat #teacher #teachers #PD https://t.co/46jodnlwB4'",
,,
27-05-2021 02:36,"b'I am thrilled to present at #ECGlobal 2021!    Join me!   July 23-24, 2021 12pm-12pm central   \xe2\x9c\x85REGISTER TO ATTEND \xe2\x9c\x85JOIN MY SESSION (TIME TBD)   https://t.co/bEFv7wlVow    #EdChat #classroom #Edu #Education #Educhat #teacher #teachers #PD https://t.co/yg892fe16J'",
,,
27-05-2021 02:35,"b'This is free,  thanks to Pegasus Springs Education Collective (PSEC) , who sponsors this activity #NTHF #TEACHers #edchat https://t.co/LM6VszLTf5'",
,,
27-05-2021 02:30,"b""#StudentVoice is served with the selection of one self-assessment cup!  Ss in T Adam Johnson's classroom use these to signal where they're at in their learning.  #edchat #InstantPD #TeacherHack https://t.co/9QB3x4N5oA""",
,,
27-05-2021 02:28,"b'Big Education Ape: TOP POSTS THIS WEEK Saturday, May 22, 2021 #REDFORED #tbats #openonlywhensafe #edchat #K12 #learning #edleadership #edtech #engchat #literacy #edreform #TEACHTRUTH - https://t.co/DkGsVKBH0G https://t.co/QXrNrGoJDh'",
,,
27-05-2021 02:27,"b""Big Education Ape: THE TOP BANANA: TODAY'S EDUCATION HEADLINES Wednesday, May 26, 2021 #REDFORED #tbats #edchat #K12 #learning #edleadership #edtech #engchat #literacy #edreform #TEACHTRUTH - https://t.co/mOabxYpa8s https://t.co/MZY0LtZLOs""",
,,
27-05-2021 02:27,b'This is a good model to start the process. #edchat https://t.co/w60fOyNImS',
,,
27-05-2021 02:20,"b""May was chosen as Asian American and Pacific Islander (AAPI) Heritage Month. Let's discover the #history of the #AAPI community and some of their most notable contributions! https://t.co/vXcBvvzbzw #AAPIHeritageMonth #AAPIHM #edchat #k12 https://t.co/BD4UJ3bJMH""",
,,
27-05-2021 02:18,b'INFO: ABC Order. Students must drag and drop the words on the left to their correct ABC order positions on the right. https://t.co/ef5bTN25wJ #edchat #elemchat #middlechat #mschat #langarts #ela #engchat https://t.co/0mN8iVlb8G',
,,
27-05-2021 02:16,"b""Couldn't agree more! @granburyisd teachers, you're also invited to the weekly #txed edchat! I have the pleasure of being a small part of the #Txed team w/ @Tommyspall @meredithakers @PrincipalOgg &amp; @mmurphyBES! We only have 1 left before we break for the summer! 6/2 @ 8:30 pm! https://t.co/BBYioR51sF""",
,,
27-05-2021 02:13,b'Check out the Other Stuff area on https://t.co/lXS7wtI42O for more fun ways to work with your class #edchat #edtech #HomeSchool #homeschooling #socialenterprise #games #startup #Edinburgh #edtechchat https://t.co/inw12Vy69v',
,,
27-05-2021 02:12,b'Schools involved in this pilot study who implemented a \xe2\x80\x98switch off\xe2\x80\x99 policy for lights and computers reduced their energy use by an average of 12 per cent. Is a switch off policy something you could consider for your school community? #edchat https://t.co/Yhh11cj8j6',
,,
27-05-2021 02:12,b'@KSaleh4th @CoachPullano We should do a Granbury #EdChat once a month or so during the school year! Cross district collaboration only makes us better as a whole!',
,,
27-05-2021 02:10,b'So thankful for fearless leaders like @CoachPullano who grow others through their leadership roles! PUMPED after tonight\xe2\x80\x99s edchat!! So much excitement when we collaborate together as educators. #T4G4AfterDark https://t.co/g9dBUMyXQr',
,,
27-05-2021 02:04,b'****DID YOU ENTER YET****  \xf0\x9f\xa4\xb8\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8fWIN $50 SHOPPING SPREE   Win 1 of 4 \xf0\x9f\x9b\x92\xf0\x9f\x8e\x81 to Marirosa Craft Shop https://t.co/xrDQYQlJTi   Follow the directions in the Tweet below to enter to win.   https://t.co/IMlROu4ffe   #EdChat #contest #Edu #Education #Educhat #classroom #teacher #teachers',
,,
27-05-2021 02:01,b'@T4G4_ @KSaleh4th First #EdChat! https://t.co/TEEHeqCNiC',
,,
27-05-2021 02:00,"b""@T4G4_ @KSaleh4th This was my first Edchat!  I can't wait to explore this world even more.""",
,,
27-05-2021 02:00,"b'Thank you for a great #T4G4AfterDark edchat! Thank you to @KSaleh4th for comoderating!! One of our goals is to establish cross district pathways of collaboration &amp; communication. #Edchats are a fantastic way of creating bridges! If this was your first edchat, comment below! https://t.co/dNXHc9G2c2'",
,,
27-05-2021 01:58,"b'Reflecting upon the school year, while it was not easy, amazing things happened that can be continued. This article reminded me of that https://t.co/N4XkP51MiE  \xe2\x80\x9cTen Lessons from Covid for Stepping Into the Decade of Transformation Now\xe2\x80\x9d #edwhatworked #iledchat #edchat'",
,,
27-05-2021 01:57,b'Check out our Systems Thinking-based lesson plans at https://t.co/Ner7HZj4da to make lesson prep easier on yourself and class even more enriching for your students! #progressiveeducation #progressiveed #edchat #systemsthinking #systems #elementaryeducation #dsrp https://t.co/w0LQibZEAv',
,,
27-05-2021 01:50,b'Is Google Classroom Working? 8 Teachers Share Their Insight #edtech #edchat https://t.co/PEsnEpi2Qb',
,,
27-05-2021 01:50,"b""You're missing it!  @hezjbranch and I are chatting math, science, and education on https://t.co/4q0yqvyhAD  #twitch #edchat #academictwitter #AcademicChatter""",
,,
27-05-2021 01:48,b'The best principals never forget they are teachers. #edchat https://t.co/Gi35U4BAql',
,,
27-05-2021 01:46,b'Maximize Time by Braiding Learning Goals https://t.co/cyc8Z71usj #ELA #Literacy #edchat',
,,
27-05-2021 01:45,"b""Start recruiting for TOP STEM NQT's for the 2021-2022 school year. Contact Teach in for transparent, personalised support with hiring NQT's directly into your school.   https://t.co/VYvFvLLJxL  #ukschools #edchat #headteachers #schools #staffingsolutions https://t.co/EU9oEhR3rO""",
,,
27-05-2021 01:44,"b'@teacher2teacher #edchat #TeacherLife Proud to have shared the pain and healing with my Ss with this content toward a ""Perspective Taking,"" project that included reflective/poetry writing and Artistic expression:  https://t.co/nQGGqIRH3q'",
,,
27-05-2021 01:40,b'This is everything!! And look at you killing the EdChat game tonight @BIS_Counselor ! SO PROUD! \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc #T4G4AfterDark https://t.co/5skCmw8rEJ https://t.co/dddjb3rOLG',
,,
27-05-2021 01:40,"b""Time to pat yourselves on the back, #TeacherFriends \xe2\x80\x93 share a lesson, unit or project you're extra-proud of this year!  #edchat #TeacherLife https://t.co/ncBwV0pA9Z""",
,,
27-05-2021 01:38,b'Empower the next generation to have the creative confidence &amp; curiosity to always ask why w/ @littleBits! #edtech #edchat #education #engagechat #science #crowdfunding #fundraising #everycentcounts #kidsdeserveit  https://t.co/dvMG9tw4sv https://t.co/RCN9mDi5qw',
,,
27-05-2021 01:31,"b""Howdy! @granburyisd Instructional Tech Coordinator Jason Pullano here! Excited for an awesome #edchat! And listen...i'm not confirming or denying...but we have LOTS of prizes to give away to GISD teachers that participate this evening!!! #T4G4AfterDark https://t.co/A7JeUVfO4a""",
,,
27-05-2021 01:30,b'Explore the new #remotelearning series and more #edtech #learning #education #edchat Wednesday via @getting_smart https://t.co/HuyGRgOeWH #future4EDU #quotes4EDU #thriveinEDU #k12 #ntchat',
,,
27-05-2021 01:30,"b""Welcome to the #T4G4AfterDark edchat! Be sure to include #T4G4AfterDark in your tweets so we can collaborate and connect! Let's start out with an introduction! Let us know your name and campus and tag 3 friends! (And remember to include #T4G4AfterDark in your tweet!) #T4G4 https://t.co/aSoFlCJAOk""",
,,
27-05-2021 01:29,b'Take 30 min to think about how to recharge during the summer. Come to the #KQEDedChat on Tues. 6/1 and share with other educators your strategies for preventing (or recovering from) burnout. #remotelearning #selfcare #edchat https://t.co/S2xRL8hmpr',
,,
27-05-2021 01:22,b'@MrNunesteach @Rdene915 @tishrich @chonito928 @santiagoAM115 @JaimeDonally @IleneWinokur @BryonCar @STEAMcultivator @MatthewXJoseph @m_drez @MCarrilloEDU @DarrinMPeppard @dailystem #edchat #arvrinedu #educationeverdies (Double Dip\xf0\x9f\x98\x84)',
,,
27-05-2021 01:21,b'Starts in 10 minutes!!!  @Rdene915 @tishrich @chonito928 @santiagoAM115 @JaimeDonally @IleneWinokur @BryonCar @STEAMcultivator @MatthewXJoseph @m_drez @MCarrilloEDU @DarrinMPeppard @dailystem   #edchat #arvrinedu #educationeverdies (Double dip!) https://t.co/pedEKbx4BE',
,,
27-05-2021 01:21,"b'That doesn\xe2\x80\x99t mean I hate students and teachers, it means I love them and want the best for them. #edchat'",
,,
27-05-2021 01:21,"b'Just going to put this out there bc apparently it\xe2\x80\x99s not a common position. I\xe2\x80\x99m a public school teacher. I attended public school, I love public school, and I want to see public school improve. Because of those things, I support school choice. #edchat'",
,,
27-05-2021 01:16,"b'Enhance teacher effectiveness by understanding your students\xe2\x80\x99 passions, needs, challenges, strengths, and goals.  Appreciate, connect, care, and empower with a #GrowthMindset.   #Relationships #Education #EdChat #SEL https://t.co/nxgtua8pSW'",
,,
27-05-2021 01:05,b'NEW!! 10 Tips for Teaching Decision Making | Brain Blast  #Edu #edutwitter  #EdLeaders #DeeperLearning #21stCenturySkills #engchat #edchat #Principals https://t.co/6MWpN9Npvl',
,,
27-05-2021 01:05,b'#Numberella DIY cards inspire children to create their own questions.     \xf0\x9f\xa5\xb0  #behaviour #buildingbetterbrains #ditchbook #edchat #eal #fun #k12 #learn #math #STEM #student #teaching #thursdayvibes @MrGTAMaths   &gt;&gt;&gt; https://t.co/16rhSWz0YL https://t.co/9Ka3ZOHWsr',
,,
27-05-2021 01:02,b'What titles would you include in a summer book club for elementary Ss? \xf0\x9f\x93\x96  Share your must-reads with T @HSGKristen!  #InstantPD #BuildYourStack #TeacherTwitter #EdChat https://t.co/HlW8Lrbjig',
,,
27-05-2021 01:00,b'How to Guide Students to Self-Regulated Learning - from @edutopia Teaching middle and high school students how to study helps them see for themselves why and when to use different strategies for learning. https://t.co/fQMdyHrUOr #teachersfollowteachers #edchat #oklaed https://t.co/pvYaY4WY3y',
,,
27-05-2021 01:00,b'A Collaborative Brainstorming and Voting Tool - No Registration Required. https://t.co/gVOvYJYRsp #edtech #edchat #elemchat #4thchat #5thchat #middlechat #mschat #6thchat #7thchat #8thchat #hschat #9thchat #10thchat #11thchat #12thchat https://t.co/5fv2VkZ2qU',
,,
27-05-2021 00:59,b'Identify and remember your \xe2\x80\x9cwhy\xe2\x80\x9d to guide collaboration and continuous learning with a #GrowthMindset.  #Education #EdChat https://t.co/fY5DjlxZ5K',
,,
27-05-2021 00:56,b'Lead4Change is a leadership program where students make BIG things happen. https://t.co/KKZPNNNGRS #edchat #Teachers',
,,
27-05-2021 00:55,b'Loving #Numberella? Try spicing up your deck with DIY cards!   \xf0\x9f\x8c\xb6\xef\xb8\x8f  #diy #edchat #eal #fun #homeschooling2021 #k12 #math #mathschat #motivation #STEM #thursdaymorning @CabRossi   &gt;&gt;&gt; https://t.co/Qxrx8FVsES https://t.co/H6b3QPgxri',
,,
27-05-2021 00:54,"b""Big thanks to @stevebarkley for joining @lindscot and myself on our latest episode of The BabblED Podcast. You continually stretch my thinking. Can't wait for part 2! #learning #EDthink #ISEdCoach #edchat #PubPDasia #EdLeaders #EduLead #coaching https://t.co/Y5BoCCqtHP""",
,,
27-05-2021 00:50,"b'Random Name Selector, a Great Way to Include Everyone #edtech #edchat https://t.co/QSfHBHChf6'",
,,
27-05-2021 00:50,b'#Numberella DIY cards can make every box of #Numberella unique.    \xf0\x9f\x91\x8f  #blendedlearning #connect #diy #edchat #educationalgames #edutwitter #inspire #k12 #learn #makelearningfun #STEM #teaching #thursdaymotivation #wednesdayfeeling @MsMckelvie  &gt;&gt;&gt; https://t.co/TFu8K2fOEc https://t.co/Vcl8MSqqKm',
,,
27-05-2021 00:47,b'We are excited to announce that @FileWave has joined our #NYSCATE Corporate Council this year!  https://t.co/0mTHgbWRd6 #edtech #edchat',
,,
27-05-2021 00:45,b'Make a #Numberella deck your own with DIY cards.    \xf0\x9f\x91\x8d  #classroom #diy #edchat #eal #fun #homeschooling2021 #hype #k12 #luck #STEM #thursdayvibes #wednesdayvibes @hethbill   &gt;&gt;&gt; https://t.co/rXYNdUXETu https://t.co/67RqF4XjPv',
,,
27-05-2021 00:43,"b'A aBIG thank you to @JaredSmithPhD for having me join his podcast series on leadership and education, and for the opportunity to share my passion for working with ELLs #esl #multilingual #ELL #LanguageLearning #podcast #eslchat #edchat   Click below to listen in \xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f https://t.co/6jbKFnu4RO'",
,,
27-05-2021 00:43,b'What College Students Wish Professors Knew About Inclusive Online Teaching https://t.co/jD93vUl4hy #edtech via @EdSurge #Edtech #edchat #21stedchat #ETcoaches #teachSC #loveSCschools #ConnectedtoLEAD #educoach #ForTheLoveOfLearning',
,,
27-05-2021 00:40,b'Young teens should only use recreational Internet and video games one hour daily https://t.co/9WYlpH3w5p #Edtech #edchat #21stedchat #ETcoaches #teachSC #loveSCschools #ConnectedtoLEAD #educoach #ForTheLoveOfLearning',
,,
27-05-2021 00:40,b'Kids love making their own questions - try #Numberella DIY cards!   \xf0\x9f\x98\x8d  #diy #dyslexia #edchat #edutwitter #gamification #k12 #learnathome #maths #Numberellaworld #STEM #wednesdaymotivation @EDUC8_2_EMPOWER   &gt;&gt;&gt; https://t.co/UOAKreECuA https://t.co/QjGZ5IJonl',
,,
27-05-2021 00:37,b'How will the edtech boom transform the existing education system? https://t.co/9mMjRFPMoV via @eschoolnews #Edtech #edchat #21stedchat #ETcoaches #teachSC #loveSCschools #ConnectedtoLEAD #educoach #ForTheLoveOfLearning',
,,
27-05-2021 00:34,b'TCEA: End the School Year Strong with Breakout EDU!  https://t.co/TYJIozxE6P @breakoutEDU #edtech #edchat #teachertwitter #learning https://t.co/1f3Lr40c74',
,,
27-05-2021 00:30,b'What end-of-year festivities are on your agenda?   #TeacherTwitter #edchat #EduGladiators https://t.co/s4bWGiLotd',
,,
27-05-2021 00:30,b'\xe2\x80\x9cThe most successful teaching begins with clarity about desired learning outcomes and about the \xe2\x80\x98evidence\xe2\x80\x99 that will show learning has occurred\xe2\x80\x9d   Grant Wiggins &amp; Jay McTighe  Avoiding Coverage and Activity-Focused Units  #UbD #edchat',
,,
27-05-2021 00:30,"b'Compare Information. Read the text, select the two details that are included in the text. Then compare the details that were included in both texts. https://t.co/akfh2dFY3D #edchat #3rdchat #4thchat #5thchat #langarts #ela #reading #literature #Quiz https://t.co/wxuE5qQjlU'",
,,
